FECHA ,ID LOCAL ,NOMBRE LOCAL,COMUNA ,LOCALIDAD ,DIRECCION ,HORA APERTURA ,HORA CIERRE ,TELEFONO ,LATITUD ,LONGITUD ,DIA FUNCIONAMIENTO ,FK REGION ,FK COMUNA ,FK LOCALIDAD 
"06-08-21","3762","POSTO VERDE","PICHILEMU","PICHILEMU","ANIBAL PINTO N° 246-A","10:00:00","21:00:00","+56722842602","-34.387368449712255","-72.00575477196656","viernes","8","158","177"
"06-08-21","3763","DR. SIMI","GRANEROS","GRANEROS","AVENIDA LA COMPAÑÍA N° 039, LOCAL 11","09:00:00","20:30:00","+56722632419","-34.068134","-70.725272","viernes","8","142","161"
"06-08-21","3764","DR. SIMI","RENGO","RENGO","ARTURO PRAT N° 206-B","09:00:00","21:00:00","+56722585739","-34.407041051957094","-70.8599258542074","viernes","8","163","182"
"06-08-21","3765","POSTO VERDE","SAN VICENTE","SAN VICENTE","GERMAN RIESCO N° 995","09:00:00","20:00:00","+56722573214","-34.43906672890119","-71.07838259206335","viernes","8","167","186"
"06-08-21","3766","POSTO VERDE","SAN VICENTE","SAN VICENTE","GERMAN RIESCO N° 924-928","09:00:00","22:00:00","+56722573185","-34.43954282645896","-71.07757275718626","viernes","8","167","186"
"06-08-21","3767","FARMACIA CRUZ VERDE","SAN FERNANDO","SAN FERNANDO","MANUEL RODRIGUEZ N°826","09:00:00","20:00:00","+56722714203","-34.587958813926114","-70.98623971419835","viernes","8","165","184"
"06-08-21","3769","FARMACIA AHUMADA","SAN FERNANDO","SAN FERNANDO","MANUEL RODRIGUEZ N° 902","09:00:00","22:00:00","+560226313163","-34.588039","-70.985126","viernes","8","165","184"
"06-08-21","3770","FARMACIA CRUZ VERDE","SAN VICENTE","SAN VICENTE","GERMAN RIESCO N° 1001-1009","09:00:00","21:00:00","+56722572374","-34.43899617104422","-71.07863947795119","viernes","8","167","186"
"06-08-21","3772","FARMACIA AHUMADA","SAN VICENTE","SAN VICENTE","GERMAN RIESCO N° 698","09:00:00","21:00:00","+560226313294","-34.440312301499276","-71.07589827608513","viernes","8","167","186"
"06-08-21","3773","FARMACIA SALCOBRAND","SAN VICENTE","SAN VICENTE","GERMAN RIESCO N° 902","09:00:00","21:00:00","+56722572374","-34.43956952744513","-71.07749734053789","viernes","8","167","186"
"06-08-21","3774","FARMACIA DEL RECETARIO","PUNTA ARENAS","PUNTA ARENAS","ERRAZURIZ Nº 567-B","09:00:00","20:00:00","+56612246319","-53.1631381","-70.91172469999998","viernes","15","339","358"
"06-08-21","3775","FARMACIA SALCOBRAND","SANTA CRUZ","SANTA CRUZ","RAFAEL CASANOVA N° 199","09:00:00","21:30:00","+56722821878","-34.640952974942905","-71.36726888208375","viernes","8","168","187"
"06-08-21","3777","FARMACIA CRUZ VERDE","SANTA CRUZ","SANTA CRUZ","PLAZA DE ARMAS 98","08:30:00","21:30:00","+56722824420","-34.64054635232659","-71.36640495172588","viernes","8","168","187"
"06-08-21","3778","FARMACIA CRUZ VERDE","SANTA CRUZ","SANTA CRUZ","ORLANDI N° 34","08:30:00","22:00:00","+56722822449","-34.6423336","-71.36516660000001","viernes","8","168","187"
"06-08-21","3779","FARMACIA AHUMADA","SANTA CRUZ","SANTA CRUZ","RAFAEL CASANOVA N°104","09:00:00","22:00:00","+560226313236","-34.640911061673684","-71.36635698888551","viernes","8","168","187"
"06-08-21","3780","FARMACIA CRUZ VERDE","PICHILEMU","PICHILEMU","AVENIDA ORTUZAR N°323 LOCAL 1","09:00:00","21:00:00","+56722842080","-34.38654813934989","-72.00353027301634","viernes","8","158","177"
"06-08-21","3781","FARMACIA CRUZ VERDE","CHIMBARONGO","CHIMBARONGO","MIRAFLORES N° 399","09:30:00","21:00:00","+56722781395","-34.708745722167066","-71.044027980951","viernes","8","137","156"
"06-08-21","3782","FARMACIA CRUZ VERDE","RENGO","RENGO","ARTURO PRAT N°140","09:00:00","21:30:00","+56722514306","-34.40745322432222","-70.86012120828798","viernes","8","163","182"
"06-08-21","3783","FARMACIA AHUMADA","RENGO","RENGO","CARLOS CONDELL N°100, LOCAL 1.","09:00:00","21:00:00","+567226313274","-34.40899479999999","-70.86088760000001","viernes","8","163","182"
"06-08-21","3784","FARMACIA SALCOBRAND","RENGO","RENGO","ARTURO PRAT N° 54","09:00:00","21:00:00","+56722513101","-34.408303912591755","-70.86064981655062","viernes","8","163","182"
"06-08-21","3785","FARMACIA AHUMADA","ANTOFAGASTA","ANTOFAGASTA CENTRO","AV. BALMACEDA Nº 2408","10:00:00","22:00:00","+560226313378","-23.646860004923045","-70.40131182457168","viernes","3","12","68"
"06-08-21","3786","FARMACIA AHUMADA","ANTOFAGASTA","ANTOFAGASTA CENTRO","ARTURO PRAT Nº 605","10:00:00","21:00:00","+560226313121","-23.648772270884415","-70.39654508773157","viernes","3","12","68"
"06-08-21","3787","EKONOFARMA","ANTOFAGASTA","ANTOFAGASTA CENTRO","JOSÉ SANTOS OSSA Nº2250","09:30:00","22:00:00","+5655","-23.652882785670453","-70.39804100990295","viernes","3","12","68"
"06-08-21","3788","FARMACIA GALENO G","ANTOFAGASTA","ANTOFAGASTA CENTRO","M. A. MATTA Nº 2019","10:00:00","20:00:00","+56552549646","-23.6535904","-70.40086639999998","viernes","3","12","68"
"06-08-21","3789","FARMACIA AHUMADA","ANTOFAGASTA","ANTOFAGASTA CENTRO","MAIPÚ Nº 689","09:00:00","21:00:00","+560226313122","-23.650941713452827","-70.39752359938825","viernes","3","12","68"
"06-08-21","3790","FARMACIA CRUZ VERDE","ANTOFAGASTA","ANTOFAGASTA CENTRO","ARTURO PRAT Nº 543","08:00:00","23:00:00","+56552220654","-23.6483428","-70.39693110000002","viernes","3","12","68"
"06-08-21","3791","FARMACIA CRUZ VERDE","ANTOFAGASTA","ANTOFAGASTA CENTRO","ARTURO PRAT Nº 640","08:30:00","22:00:00","+56552493164","-23.6490788","-70.39628549999998","viernes","3","12","68"
"06-08-21","3793","FARMACIA CRUZ VERDE","ANTOFAGASTA","ANTOFAGASTA CENTRO","JOSÉ SANTOS OSSA Nº2332","08:30:00","22:30:00","+56552490708","-23.652234166629814","-70.39725512266159","viernes","3","12","68"
"06-08-21","3794","FARMACIA AHUMADA","ANTOFAGASTA","ANTOFAGASTA CENTRO","AV. ARGENTINA Nº 1105","09:00:00","21:00:00","+560226313123","-23.665101487965135","-70.3987637730163","viernes","3","12","68"
"06-08-21","3795","SALCOBRAND","ANTOFAGASTA","ANTOFAGASTA CENTRO","ARTURO PRAT Nº 656","09:00:00","22:30:00","+56552285443","-23.649280943829137","-70.39606153964996","viernes","3","12","68"
"06-08-21","3796","FARMACIA NOVOA","ANTOFAGASTA","ANTOFAGASTA CENTRO","M. A. MATTA Nº 2517","09:00:00","20:45:00","+56552268827","-23.6500851","-70.3964732","viernes","3","12","68"
"06-08-21","3797","FARMACIA SAN LUIS","ANTOFAGASTA","ANTOFAGASTA CENTRO","URIBE Nº 800","09:00:00","21:30:00","+56552779360","-23.652543735209473","-70.39756894111633","viernes","3","12","68"
"06-08-21","3798","DR. SIMI","ANTOFAGASTA","ANTOFAGASTA CENTRO","BAQUEDANO Nº 730","09:30:00","21:30:00","+56552490878","-23.650600320323786","-70.39640486240387","viernes","3","12","68"
"06-08-21","3800","FARMACIA CRUZ VERDE","ANTOFAGASTA","ANTOFAGASTA CENTRO","AV. J.M. CARRERA Nº 1527, LOCAL 3","08:30:00","22:30:00","+56552224232","-23.661240838721525","-70.40217697620392","viernes","3","12","68"
"06-08-21","3801","SALCOBRAND","ANTOFAGASTA","ANTOFAGASTA CENTRO","ZENTENO Nº 21, INTERIOR LIDER","09:00:00","22:30:00","+56552497521","-23.637951448398574","-70.39593279361725","viernes","3","12","68"
"06-08-21","3803","FARMACIA AHUMADA","ANTOFAGASTA","ANTOFAGASTA CENTRO","ZENTENO Nº 21, INTERIOR LIDER","09:00:00","22:30:00","+565526313124","-23.636580351713047","-70.39598646627041","viernes","3","12","68"
"06-08-21","3804","FARMACIA CRUZ VERDE","ANTOFAGASTA","ANTOFAGASTA CENTRO","AV. BALMACEDA Nº 2355, INTERIOR TOTTUS","09:00:00","22:00:00","+56552533536","-23.646922248786648","-70.40264368057251","viernes","3","12","68"
"06-08-21","3806","FARMACIA CRUZ VERDE","ANTOFAGASTA","ANTOFAGASTA CENTRO","14 DE FEBRERO Nº2465","09:00:00","22:00:00","+56552268416","-23.65197373535258","-70.39511203765869","viernes","3","12","68"
"06-08-21","3807","FARMACIA AHUMADA","SAN FRANCISCO DE MOSTAZAL","SAN FRANCISCO DE MOSTAZAL","HIJUELAS N°3 ( SERVICENTRO RUTA 5 SUR)","09:00:00","22:00:00","+560226313029","-33.968838409467516","-70.70863545921634","viernes","8","166","185"
"06-08-21","3809","FARMACIA SALCOBRAND","MACHALI","MACHALI","AVENIDA PADRE HURTADO N° 3, LOCALES 4B, 5 Y 6","09:00:00","20:00:00","+56722280470","-34.177393","-70.695552","viernes","8","147","166"
"06-08-21","3810","FARMACIA AHUMADA","MACHALI","MACHALI","AVENIDA SAN JUAN N°133 LOCALES B Y C","09:00:00","22:00:00","+560226313535","-34.175170273205865","-70.6928999650512","viernes","8","147","166"
"06-08-21","3812","FARMACIA RETIRO","RETIRO","RETIRO","ERRAZURIZ 151","09:00:00","20:00:00","+56","-36.0580177","-71.7664948","viernes","9","187","206"
"06-08-21","3813","FARMACIA SAN LUIS","RETIRO","RETIRO","ERRAZURIZ N°24","09:00:00","20:00:00","+56","-36.0461845","-71.7561264","viernes","9","187","206"
"06-08-21","3815","FARMACIA EL CARMEN","LONGAVI","LONGAVI","1 NORTE N° 201","09:00:00","21:00:00","+56","-35.9658699","-71.6838455","viernes","9","179","198"
"06-08-21","3817","FARMACIA PRAT","HUALAÑE","HUALAÑE","ARTURO PRAT N° 212 HUALAÑÉ","09:00:00","21:00:00","+56075-2481670","-34.976380","-71.802794","viernes","9","176","195"
"06-08-21","3818","FARMACIA HUALAÑÉ","HUALAÑE","HUALAÑE","ARTURO PRAT N° 286","09:00:00","21:00:00","+560","-34.976145","-71.803193","viernes","9","176","195"
"06-08-21","3819","FARMACIA SAN FRANCISCO","TENO","TENO","AVDA. COMALLE N°147-B","08:00:00","22:00:00","+56","-34.8699799","-71.1616898","viernes","9","195","214"
"06-08-21","3820","FARMACIA DOCTOR FARMA","TENO","TENO","AVDA. COMALLE N° 102","09:00:00","20:00:00","+560","-34.8704567","-71.1612778","viernes","9","195","214"
"06-08-21","3822","ALMACEN FARMACEUTICO STA. MARÍA","TENO","TENO","AVDA. COMALLE N° 102","09:00:00","20:00:00","+56","-34.8704567","-71.1612778","viernes","9","195","214"
"06-08-21","3823","FARMACIA FARMAQUIM","SAN CLEMENTE","SAN CLEMENTE","HUAMACHUCO N°837","10:00:00","21:00:00","+56","-35.5382996","-71.4880142","viernes","9","191","210"
"06-08-21","3824","FARMACIA FARMASUR","SAN CLEMENTE","SAN CLEMENTE","HUAMACHUCO N° 830","10:00:00","21:00:00","+56","-35.5381088","-71.4877853","viernes","9","191","210"
"06-08-21","3825","FARMACIA SAN PABLO","SAN CLEMENTE","SAN CLEMENTE","HUAMACHUCO N° 735","10:00:00","21:00:00","+56","-35.5387993","-71.4872894","viernes","9","191","210"
"06-08-21","3826","FARMACIA LA BOTICA","SAN CLEMENTE","SAN CLEMENTE","HUAMACHUCO N° 880","10:00:00","21:00:00","+56","-35.5377159","-71.4883499","viernes","9","191","210"
"06-08-21","3828","FARAMACIA DR. SIMI","SAN CLEMENTE","SAN CLEMENTE","HUAMACHUCO N°841","09:00:00","21:00:00","+56","-35.5382881","-71.4880219","viernes","9","191","210"
"06-08-21","3830","FARMACIA SALCOBRAND","SAN JAVIER","SAN JAVIER","ARTURO PRAT N° 2305","09:00:00","21:00:00","+56","-35.5954971","-71.7296448","viernes","9","192","211"
"06-08-21","3831","FARMACIAS CRUZ VERDE","SAN JAVIER","SAN JAVIER","ARTURO PRAT N° 2317","09:00:00","22:00:00","+560","-35.5954666","-71.7297821","viernes","9","192","211"
"06-08-21","3832","FARMACIA AHUMADA","SAN JAVIER","SAN JAVIER","ARTURO PRAT N° 2405","00:00:00","00:00:00","+560","-35.5951958","-71.7308426","viernes","9","192","211"
"06-08-21","3833","FARMACIA GAETE","SAN JAVIER","SAN JAVIER","ARTURO PRAT N° 2464","09:00:00","20:00:00","+56","-35.5951843","-71.7320175","viernes","9","192","211"
"06-08-21","3834","FARMACIA MIMIZA","VILLA ALEGRE","VILLA ALEGRE","AVENIDA ABATE MOLINA Nº605 VILLA ALEGRE","09:00:00","20:00:00","+560","-35.5989571","-71.7170029","viernes","9","197","216"
"06-08-21","3835","FARMACIA CRUZ VERDE","MOLINA","MOLINA","QUECHEREGUAS N°1995","09:00:00","21:00:00","+560","-35.115135","-71.281571","viernes","9","181","200"
"06-08-21","3837","FARMACIA MOLINA","MOLINA","MOLINA","QUECHEREGUAS N°1972","08:30:00","21:00:00","+560","-35.115025","-71.281174","viernes","9","181","200"
"06-08-21","3838","FARMACIA DR. SIMI","MOLINA","MOLINA","QUECHEREGUAS N° 2047","10:00:00","20:00:00","+560","-35.115815","-71.281785","viernes","9","181","200"
"06-08-21","3839","FARMACIA SAN MARTIN","MOLINA","MOLINA INTERIOR","MAIPÚ N° 2083","09:00:00","21:00:00","+560","","","viernes","9","181","464"
"06-08-21","3840","FARMACIA IGUALDAD","PARRAL","PARRAL INTERIOR","IGUALDAD N° 640","09:00:00","21:00:00","+560","-36.144577","-71.827298","viernes","9","182","473"
"06-08-21","3841","FARMACIA ARAGÓN","PARRAL","PARRAL","ANIBAL PINTO N° 602","09:00:00","21:00:00","+560","-36.140495","-71.824279","viernes","9","182","201"
"06-08-21","3842","FARMACIA AHUMADA","PARRAL","PARRAL","ANIBAL PINTO N° 640","09:00:00","22:00:00","+560","-36.140571","-71.823840","viernes","9","182","201"
"06-08-21","3843","FARMACIA DR. SIMI","PARRAL","PARRAL","IGUALDAD N° 689-C","00:00:09","20:00:00","+560","-36.144595","-71.827077","viernes","9","182","201"
"06-08-21","3844","FARMACIA PARRAL","PARRAL","PARRAL","ANIBAL PINTO N° 550","09:00:00","20:00:00","+560","-36.140346","-71.824904","viernes","9","182","201"
"06-08-21","3845","FARMACIAS CRUZ VERDE","PARRAL","PARRAL","ANIBAL PINTO N° 598","09:00:00","21:00:00","+560","-36.140470","-71.824436","viernes","9","182","201"
"06-08-21","3846","FARMACIA CRUZ VERDE","PARRAL","PARRAL","ANIBAL PINTO N°632","09:00:00","22:00:00","+560","-36.140561","-71.823929","viernes","9","182","201"
"06-08-21","3847","FARMACIA SALCOBRAND","PARRAL","PARRAL","ANIBAL PINTO N° 650","09:00:00","21:00:00","+560","-36.140627","-71.823721","viernes","9","182","201"
"06-08-21","3850","FARMACIA ANTONIO VARAS","CAUQUENES","CAUQUENES","ANTONIO VARAS N° 505","09:00:00","22:00:00","+560","-35.966637","-72.316617","viernes","9","169","188"
"06-08-21","3851","FARMACIA HOSPITAL","CAUQUENES","CAUQUENES","VICTORIA N°653","10:00:00","20:00:00","+560","-35.967596","-72.318652","viernes","9","169","188"
"06-08-21","3853","FARMACIA SAN ALFONSO","CAUQUENES","CAUQUENES","MONTT N° 587","08:00:00","20:00:00","+560","-35.965128","-72.325380","viernes","9","169","188"
"06-08-21","3855","FARMACIA AHUMADA","CAUQUENES","CAUQUENES","VICTORIA N° 501","09:00:00","22:00:00","+560","-35.967629","-72.317787","viernes","9","169","188"
"06-08-21","3856","FARMACIA DR. SIMI","CAUQUENES","CAUQUENES","VICTORIA N° 607","10:00:00","21:00:00","+560","-35.967633","-72.318022","viernes","9","169","188"
"06-08-21","3857","FARMACIA SAN MIGUEL","CAUQUENES","CAUQUENES","VICTORIA N° 611","09:00:00","20:00:00","+560","-35.967614","-72.318462","viernes","9","169","188"
"06-08-21","3858","FARMACIA SAN MIGUEL","CAUQUENES","CAUQUENES","CLAUDINA URRUTIA N° 41 LOCAL 3","09:00:00","21:00:00","+560","-35.972182","-72.315402","viernes","9","169","188"
"06-08-21","3859","FARMACIA CRUZ VERDE","CAUQUENES","CAUQUENES","VICTORIA N°545  LOCAL 100","09:00:00","22:00:00","+560","-35.967620","-72.318295","viernes","9","169","188"
"06-08-21","3860","FARMACIA SUR","LINARES","LINARES","JANUARIO ESPINOZA N° 759","09:00:00","21:00:00","+56","","","viernes","9","178","197"
"06-08-21","3861","FARMACIA AHUMADA","LINARES","LINARES","INDEPENDENCIA N° 611","09:00:00","22:30:00","+560","-35.846789","-71.594347","viernes","9","178","197"
"06-08-21","3862","FARMACIA AHUMADA","LINARES","LINARES","AV. ANIBAL LEÓN BUSTOS N° 280","10:00:00","21:00:00","+560","","","viernes","9","178","197"
"06-08-21","3863","FARMACIA AHUMADA","LINARES","LINARES","INDEPENDENCIA N° 535","09:00:00","22:00:00","+560","-35.846524","-71.595831","viernes","9","178","197"
"06-08-21","3864","FARMACIA CRUZ VERDE","LINARES","LINARES","INDEPENDENCIA N° 543","09:00:00","22:00:00","+560","-35.846322","-71.5955357","viernes","9","178","197"
"06-08-21","3865","FARMACIA EL CARMEN","LINARES","LINARES","BRASIL N° 699","09:00:00","20:00:00","+560","-35.845118","-71.590645","viernes","9","178","197"
"06-08-21","3866","FARMACIA SALCOBRAND","LINARES","LINARES","INDEPENDENCIA N° 495","09:00:00","22:00:00","+560","-35.846443","-71.596183","viernes","9","178","197"
"06-08-21","3867","FARMACIA NUEVA FRANCESA","LINARES","LINARES","INDEPENDENCIA N° 794","10:00:00","20:00:00","+560","-35.847495","-71.591840","viernes","9","178","197"
"06-08-21","3868","FARMACIA ROCA","LINARES","LINARES","MAIPÚ N° 511","10:00:00","21:00:00","+560","-35.847715","-71.596290","viernes","9","178","197"
"06-08-21","3869","FARMACIA NUEVA FRANCESA N° 2","LINARES","LINARES","CHACABUCO N° 483","10:00:00","20:00:00","+560","-35.846730","-71.596090","viernes","9","178","197"
"06-08-21","3870","FARMACIA CRUZ VERDE","CALAMA","CALAMA","ELEUTERIO RAMIREZ Nº1977-1979","09:00:00","22:30:00","+56552364724","-22.4618911","-68.92550469999998","viernes","3","13","69"
"06-08-21","3871","FARMACIA PRINCIPAL","CHIMBARONGO","CHIMBARONGO","MIRAFLORES N° 497","08:30:00","23:00:00","+56722782311","-34.70638262037225","-71.0423617323242","viernes","8","137","156"
"06-08-21","3872","FARMACIA SANTA CRUZ","SANTA CRUZ","SANTA CRUZ","RAFAEL CASANOVA N° 454-C","09:00:00","20:00:00","+5672722824448","-34.64160749603523","-71.37106810281239","viernes","8","168","187"
"06-08-21","3874","FARMACIA NUEVA PROGRESO","SAN FRANCISCO DE MOSTAZAL","SAN FRANCISCO DE MOSTAZAL","INDEPENDENCIA N° 481","09:30:00","21:00:00","+5672722491117","-33.98085148679584","-70.71256891726279","viernes","8","166","185"
"06-08-21","3875","FARMACIA DR. SIMI","LINARES","LINARES","INDEPENDENCIA N° 536","09:00:00","21:00:00","+560","-35.846591","-71.595358","viernes","9","178","197"
"06-08-21","3876","FARMACIA CRUZ VERDE","LINARES","LINARES","JANUARIO ESPINOZA N° 1183","08:30:00","23:00:00","+56","","","viernes","9","178","197"
"06-08-21","3877","FARMACIA ORIENTE 2","LINARES","LINARES","JANUARIO ESPINOZA N° 643 L-4","09:00:00","19:00:00","+56","","","viernes","9","178","197"
"06-08-21","3878","FARMACIA CRUZ VERDE","LINARES","LINARES","AVDA. INDEPENDENCIA N°504","09:00:00","22:00:00","+560","-35.846624","-71.595883","viernes","9","178","197"
"06-08-21","3881","FARMACIA DR. SIMI","LINARES","LINARES","JANUARIO ESPINOZA N°612 LOCAL 4-B","10:00:00","21:00:00","+560","-34.845901","-71.589144","viernes","9","178","197"
"06-08-21","3882","FARMACIA SALCOBRAND","CONSTITUCION","CONSTITUCION","FREIRE N° 586-B","09:00:00","21:00:00","+560","-35.331606","-72.411033","viernes","9","172","191"
"06-08-21","3883","FARMACIA DR. SIMI","CONSTITUCION","CONSTITUCION","FREIRE N° 702","09:00:00","22:00:00","+560","-35.333106","-72.410259","viernes","9","172","191"
"06-08-21","3884","FARMACIA FARMASUR","CONSTITUCION","CONSTITUCION","FREIRE N° 805-B","10:00:00","20:00:00","+560","-35.334175","-72.409846","viernes","9","172","191"
"06-08-21","3887","FARMACIA SALCOBRAND","CONSTITUCION","CONSTITUCION","VIAL N° 224, LOCAL N° 3","08:30:00","22:00:00","+56","","","viernes","9","172","191"
"06-08-21","3888","FARMACIA CRUZ VERDE","CONSTITUCION","CONSTITUCION","FREIRE N° 664-A","09:00:00","22:00:00","+560","-35.332438","-72.410707","viernes","9","172","191"
"06-08-21","3889","FARMACIA AHUMADA","CURICO","CURICO INTERIOR","CARMEN N° 1190-1196, INTERIOR SUPERMERCADO LIDER","08:30:00","22:00:00","+560","-34.97767787","-71.23980379","viernes","9","174","461"
"06-08-21","3890","FARMACIA AHUMADA","CURICO","CURICO PERIMETRAL","JESUS PONS N° 409","09:00:00","22:00:00","+560","-34.98580443","-71.22672395","viernes","9","174","418"
"06-08-21","3891","FARMACIA SALCOBRAND","CURICO","CURICO INTERIOR","CALLE BERNARDO O'HIGGINS N° 201 LOCAL 72","09:00:00","21:00:00","+560224223300 A 5626","-34.98968774","-71.24380703","viernes","9","174","461"
"06-08-21","3892","FARMACIA SALCOBRAND","CURICO","CURICO PERIMETRAL","AVDA. ESPAÑA N° 703","09:00:00","21:30:00","+560","-34.98569207","-71.22604275","viernes","9","174","418"
"06-08-21","3894","FARMACIA CRUZ VERDE","CURICO","CURICO PERIMETRAL","CARMEN N° 1190","09:00:00","22:00:00","+56","-34.97725835","-71.23944965","viernes","9","174","418"
"06-08-21","3897","FARMACIA DR. SIMI","CURICO","CURICO PERIMETRAL","CALLE BERNARDO O´HIGGINS N°828","10:00:00","20:00:00","+56","-34.98171687","-71.24454393","viernes","9","174","418"
"06-08-21","3898","FARMACIA BELMONTE","CURICO","CURICO PERIMETRAL","AVENIDA. RAUQUEN N° 2229 CURICÓ","09:00:00","20:00:00","+560952188070","-34.9717014","-71.20965356","viernes","9","174","418"
"06-08-21","3899","FARMACIA UNIVERSO","CURICO","CURICO CENTRO","CALLE BERNARDO O'HIGGINS N° 796 CURICÓ.","09:00:00","20:00:00","+560984281167","-34.98286132","-71.24452479","viernes","9","174","193"
"06-08-21","3900","FARMACIA PRAT","CURICO","CURICO CENTRO","PRAT N° 619 - A","09:00:00","20:00:00","+560","-34.98173549","-71.24353673","viernes","9","174","193"
"06-08-21","3901","FARMACIA AHUMADA","CURICO","CURICO CENTRO","PEÑA N° 724","09:00:00","22:30:00","+560","-34.98358181","-71.24168119","viernes","9","174","193"
"06-08-21","3902","FARMACIA DR. SIMI","CURICO","CURICO CENTRO","PEÑA N° 707","09:00:00","20:00:00","+56","-34.98381683","-71.24171071","viernes","9","174","193"
"06-08-21","3903","FARMACIA CRUZ DE ORO","CURICO","CURICO CENTRO","PEÑA N° 851","10:00:00","21:00:00","+56","-34.98209266","-71.24192219","viernes","9","174","193"
"06-08-21","3904","FARMACIA SALCOBRAND","CURICO","CURICO CENTRO","PEÑA N° 856","09:00:00","21:00:00","+56","-34.98203399","-71.24189233","viernes","9","174","193"
"06-08-21","3906","FARMACIA SALCOBRAND","CURICO","CURICO CENTRO","ARTURO PRAT N° 500","10:00:00","22:00:00","+56","-34.98389251","-71.2416694","viernes","9","174","193"
"06-08-21","3907","FARMACIA FERNANDEZ","CURICO","CURICO INTERIOR","PRAT N° 780","09:00:00","22:00:00","+560","-34.98421212","-71.24559789","viernes","9","174","461"
"06-08-21","3908","FARMACIA CRUZ VERDE","CURICO","CURICO CENTRO","PEÑA N° 898","09:00:00","22:00:00","+56","-34.98140937","-71.24196851","viernes","9","174","193"
"06-08-21","3909","FARMACIA CRUZ VERDE","CURICO","CURICO CENTRO","PRAT N° 499","09:00:00","00:00:22","+56","-34.98386251","-71.24167307","viernes","9","174","193"
"06-08-21","3911","FARMACIA ENOC","CURICO","CURICO CENTRO","O´HIGGINS N° 760-B","09:00:00","21:00:00","+560","-34.983361","-71.244416","viernes","9","174","193"
"06-08-21","3912","SAN JUAN","ILLAPEL","ILLAPEL","CONSTITUCION 405","09:30:00","22:00:00","+56532522373","-31.630966780019936","-71.16491621111447","viernes","5","34","90"
"06-08-21","3913","CRUZ VERDE","LOS VILOS","LOS VILOS","CAUPOLICAN 575","09:00:00","21:00:00","+56532548993","-31.91101681037412","-71.505140578257","viernes","5","37","93"
"06-08-21","3914","SAN JUAN","SALAMANCA","SALAMANCA","MANUEL BULNES 399","00:00:00","00:00:00","+56532553301","","","viernes","5","43","99"
"06-08-21","3915","FARMACIA PRINCIPAL Nº 2","TALCA","TALCA CENTRO","1 SUR Nº 1699-B","09:00:00","20:00:00","+56","-35.4274601315898","-71.6521147861756","viernes","9","194","213"
"06-08-21","3918","FARMACIA AHUMADA","TALCA","TALCA CENTRO","1 NORTE Nº 1472","09:00:00","21:00:00","+560","-35.4269496205659","-71.6556550201746","viernes","9","194","213"
"06-08-21","3920","FARMACIA SALCOBRAND","TALCA","TALCA CENTRO","1 SUR Nº 1201","09:00:00","21:00:00","+56","-35.4275435148024","-71.6597931653368","viernes","9","194","213"
"06-08-21","3921","FARMACIA CRUZ VERDE","TALCA","TALCA CENTRO","1 SUR Nº 1196","09:00:00","22:00:00","+56","-35.4276326151878","-71.6598401464283","viernes","9","194","213"
"06-08-21","3922","AHUMADA","LA SERENA","LA SERENA","GUILLERMO ULRIKSEN 3128","09:00:00","22:00:00","+560226313152","-29.944303696415908","-71.24213728175783","viernes","5","36","402"
"06-08-21","3923","FARMACIA CRUZ VERDE","TALCA","TALCA CENTRO","1 NORTE Nº 1518","09:00:00","22:00:00","+56","-35.4269897657219","-71.6554691293410","viernes","9","194","213"
"06-08-21","3925","FARMACIA SOCORRO","TALCA","TALCA CENTRO","1 SUR Nº 1295","09:00:00","22:00:00","+56","-35.4277685875250","-71.6585781915570","viernes","9","194","213"
"06-08-21","3926","FARMACIA SOCORRO","TALCA","TALCA CENTRO","1 SUR Nº 901","09:00:00","22:00:00","+56","-35.4271559838440","-71.6638770025449","viernes","9","194","213"
"06-08-21","3927","FARMACIA CUBILLOS","TALCA","TALCA INTERIOR","1 SUR Nº 1606","10:00:00","20:00:00","+560","-35.4281305633091","-71.6540089037522","viernes","9","194","487"
"06-08-21","3928","FARMACIA SALCOBRAND","TALCA","TALCA CENTRO","1 SUR Nº 1403","09:00:00","22:00:00","+560","-35.4277952088057","-71.6569602397663","viernes","9","194","213"
"06-08-21","3929","FARMACIA AHUMADA","TALCA","TALCA CENTRO","1 SUR Nº 1399","09:00:00","23:00:00","+560","-35.4278105576484","-71.6570818810033","viernes","9","194","213"
"06-08-21","3930","FARMACIA CRUZ VERDE","TALCA","TALCA CENTRO","1 SUR Nº 1296","09:00:00","22:00:00","+560","-35.4278228723846","-71.6585689643424","viernes","9","194","213"
"06-08-21","3931","FARMACIAS CRUZ VERDE","TALCA","TALCA CENTRO","1 SUR Nº 1501","09:00:00","22:00:00","+56","-35.4278902328126","-71.6555097197239","viernes","9","194","213"
"06-08-21","3932","FARMACIA CRUZ VERDE","TALCA","TALCA INTERIOR","4 NORTE Nº 1530","09:00:00","22:00:00","+560","-35.4234112362166","-71.6550652894178","viernes","9","194","487"
"06-08-21","3933","FARMACIA SALCOBRAND","TALCA","TALCA CENTRO","1 SUR Nº 1591","09:00:00","22:00:00","+56","-35.4279884375411","-71.6543235993476","viernes","9","194","213"
"06-08-21","3934","FARMACIA SALCOBRAND","TALCA","TALCA CENTRO","CALLE 1 NORTE N° 1466","09:00:00","22:00:00","+560","-35.426654","-71.656073","viernes","9","194","213"
